job_id,job_title,company_name,location,degree,experience,skills,about,qualifications,degree_value,min_experience
3955909998,career opportunity,WireHire,"Jakarta, Jakarta, Indonesia",,,"teamwork,coaching,communication",we at wirehire extend our heartfelt sympathy to those affected by the recent layoffs at tokopedia we understand how challenging this time can be and we want you to know that we hear you in an effort to support you through this transition we encourage you to drop your cv at the link below our team is here to assist you in finding new opportunities and continuing your career journey together we can navigate this difficult period and find new paths forward ,,,
3962057464,angular,Accenture Southeast Asia,"Batam, Riau Islands, Indonesia",bachelor,,nan,develop innovative solutions to improve application performance and user experience collaborate with cross functional teams to gather requirements and ensure successful project delivery troubleshoot and debug issues to ensure smooth operation of the application stay up to date with industry trends and technologies to continuously enhance skills and knowledge contribute to the overall improvement of the software development process related bachelor degree,bachelor s degree,1.0,
3929369764,remote fullstack developer,Turing,Indonesia,bachelor,,"back-end web development,front-end development,full-stack development,javascript,software development,communication,computer engineering,computer science,typescript,written communication",a renowned us based client is seeking a committed full stack developer to join their dynamic team this opportunity is tailor made for professionals who excel in crafting innovative solutions and strive to be at the forefront of ai progress collaborate with various firms focused on developing cutting edge ai solutions for commercial and research purposes job responsibilities utilize python and or javascript typescript to tackle problems while leveraging business insight and analytical prowess to enhance code functionality and streamline organizational processes ensure transparent communication channels with stakeholders to support the achievement of organizational objectives develop robust response mechanisms through scripting or algorithmic solutions to automatically address user queries or inputs help resolve issues document errors and suggest precise solutions collaborate effectively with researchers to comprehend requirements and deliver actionable insights job requirements applications are open to everyone from fresher to seasoned experts bachelor s degree in engineering computer science or a relevant field is essential understands software engineering methodologies well versed in using python and javascript typescript clear and effective english verbal and written communication skills job benefits collaborate with leading experts worldwide and become part of a network tailored to your aspirations enjoy remote work flexibility with no traditional job constraints competitive salary based on global standards in usd contribute to pioneering projects that push technological boundaries keeping you at the forefront of your field join us now and advance your career take the tests and multiple choice questions today to increase your chances of securing one of our exciting positions seize this opportunity to play a pivotal role in our mission and transform the technology landscape for all ,,1.0,
3977672411,it application development,PT United Tractors Tbk,"Bandung, West Java, Indonesia",,,"cascading style sheets (css),client requirements,integration testing,non-functional testing",company description menyedia mesin konstruksi alat berat terbesar di indonsia kontraktor penambangan konstruksi industri dan energi job description understand client requirements and how they translate in application features collaborate with a team of it professionals to set specifications for new applications design creative prototypes according to specifications write high quality source code to program complete applications within deadlines perform unit and integration testing before launch conduct functional and non functional testing troubleshoot and debug applications evaluate existing applications to reprogram update and add new features develop technical documents and handbooks to accurately represent application design and code,,,
3963634172,full stack developer,Nusantics,Jakarta Metropolitan Area,,,"front-end development,javascript,programming languages,react.js,relational databases,data architecture,next.js,problem solving,web architecture,web pages,laravel,go (programming language),git",key responsibilities develop and maintain backend systems using go design and implement backend for frontend api solutions contribute to frontend development using react focusing on user friendly interfaces work with databases like mysql or postgresql implementing efficient data structures and query optimization participate in code reviews and architectural discussions troubleshoot and debug issues across the stack collaborate with cross functional teams including healthcare professionals to deliver high quality software solutions job description for full stack developer at nusantics designing and building features in backend of nusantics microservices developing front end website architecture of nusantics designing user interactions on web pages working on a cross functional team to develop nusantics front end and backend system writing high quality maintainable and testable code minimum qualifications required skills and experience strong proficiency in go programming language experience with backend for frontend api design preferably in a healthcare related context solid understanding of javascript and react proficiency in working with relational databases particularly mysql or postgresql familiarity with version control systems e g git strong knowledge of data structures and their practical applications in software development experience in designing and implementing efficient database schemas and queries good problem solving skills and ability to learn independently medium professional level english language proficiency ability to commit to a full time position preferred qualifications experience with monorepo architecture knowledge of storage repository abstraction in go familiarity with other backend frameworks e g php laravel experience with next js understanding of database design and optimization knowledge of cloud services aws gcp or azure personal attributes self motivated learner with a passion for technology ability to work both independently and as part of a team in a fast paced startup environment strong communication skills adaptable to changing priorities and technologies,,,
3964996109,fullstack web developer,PT. Qtasnim Digital Teknologi,"Bandung, West Java, Indonesia",,,"back-end web development,front-end development,web design,web development,databases",company description qtasnim adalah sebuah perusahaan yang telah mengukuhkan komitmennya dalam dunia teknologi informasi kami telah berhasil menyediakan solusi terbaik dalam pembangunan dan pengembangan aplikasi enterprise integrasi sistem web portal dan aplikasi mobile kami mengangkat standar kualitas sebagai komitmen utama kami job description fullstack web developer,,,
3858371787,product management - shopeepay,Shopee,"Jakarta, Indonesia",bachelor,2 years experience,"analytical skills,communication,critical thinking,english,logics,marketing,product management,team alignment,thinking skills,written communication",job description job description manage end to end product lifecycle focusing on business aspect understand the product and how it fares especially with competitor and market do product intelligence research analysis and generate improvement ideas with other team to maintain competitiveness do cross team alignment to create accurate requirement and priority work with technical pm qa and other team to develop the solution according to the needs coordinate and work closely with business teams to launch and market the new products maintain existing products and support live issue management support discussion and projects related with shopeepay s growth and need requirements requirements possesses bachelor s degree master degree and related major is a plus minimum of 2 years experience in a product management role experience in ewallet pg fintech industry is a plus good verbal and written communication in english and indonesia good analytical and logical thinking skills mainly from business design perspective have strong ownership and experienced in getting things done in a fast paced environment have team spirit to effectively work cross team and manage stakeholders strong will to learn fast and adapt based on feedback,,1.0,2.0
3931444123,web programmer ( jr / mid ),Medify,"Kecamatan Jombang, Banten, Indonesia",,,"bootstrap (framework),cascading style sheets (css),javascript,laravel,php,web development,doctrine (php),high availability clustering,model-view-controller (mvc),programming",kualifikasi mampu menggunakan laravel javascript php bootstrap css memahami konsep model view controller mampu menggunakan vcs git seperti github gitlab komunikasi interpersonal yang baik disiplin mampu memberi mentoring kepada programmer jr khusus posisi mid pernah mengerjakan produk erp simrs dengan framework laravel familiar dengan perkembangan teknologi di bidang healthtech memiliki pengalaman kerja yang menerapkan standarisasi keamanan data menjadi sebuah nilai tambah bersedia melakukan perjalanan dinas ke fasilitas kesehatan yang menjadi mitra perusahaan bersedia ditempatkan di kota lainnya sesuai kebutuhan perusahaan,,,
3923109990,digital system analyst,PT Lion Super Indo,"Jakarta, Indonesia",bachelor,1 year of experience,"analytical skills,databases,systems analysis,technical support,troubleshooting",requirements min bachelor degree s1 min have 1 year of experience as system analyst able to design system understand and can analyze applications flow including databases structures have an experience do the survey for usability of an apps understand integrations between system either through json or xml familiar using project management tools such as jira trello etc ,bachelor s degree,1.0,1.0
3967912136,web developer,Penerbit Deepublish,"Sleman, Yogyakarta, Indonesia",,,"back-end web development,cascading style sheets (css),front-end development,full-stack development,javascript,web design,web development,jquery,wfo",kualifikasi minimal lulusan d3 s1 semua jurusan berketerampilan merencanakan dan bernegosiasi berpengalaman kerja minimal 1 tahun sebagai front end back end web developer paham jquery javascript dan css penempatan wfo yogyakarta deskripsi pekerjaan mengembangkan aplikasi web pengembangan web back end dengan php code igniter 3 framework api dan layanan web pengembangan web front end dengan jquery javascript dan css mengembangkan mysql queries prosedur penyimpanan triggers dan desain tabel ataupun tampilan database support users terkait kontrol perubahan dan pembaruan sistem menganalisis sistem ti dan model bisnis yang dijalankan memastikan kode yang dikembangan kompatibel lintas browser dan lintas platform memastikan desain sesuai dengan rancangan user berkolaborasi untuk membuat layanan backend pengembang web dan perancang kreatif memberikan ide untuk mengembangkan produk yang sudah ada sesuai dengan perkembangan teknologi,,,
3972893418,full stack engineer,Gradana Indonesia,"Kebon Jeruk, Jakarta, Indonesia",bachelor,,"angular,back-end web development,node.js,business requirements,critical thinking,debugging,logics,nosql,stack,typescript",responsibilities candidate will be responsible for developing and debugging web for the company be able to translate user and business needs into functional frontend and backend development work with product qa ux team to build exciting new features resolving issues defects implement pixel perfect designs and testing ui for mobile build reusable code and libraries for future use maintain current it infrastructure qualifications bachelor s degree or equivalent in computer science engineering excellent communication logical thinking and analytical skills deep understanding using stack angular web nodejs framework express and nestjs typescript have understanding in ci cd jenkins gitlab would be an advantage deep understanding docker deep understanding in mongodb experience with source code management with git experienced in cloud infrastructure would be an advantage gcp aws alicloud familiar with web service restful api ,,1.0,
3940826656,business consulting - junior consultant 1,EY,"Gambir, Jakarta, Indonesia","mba,bachelor,master s,master s,mba",,"business consulting,business process,client delivery,client relations,communication,economics,internal controls,management consulting,presentations,technology risk",ey consulting is global practice with more than 70 000 people around the globe we are building a better working world by transforming businesses through the power of people technology and innovation our client centric approach focuses on driving long term value for our clients by solving their most strategic problems and our consulting services are recognized by the global analyst community and our 25 alliance partners ey consulting is made up of three sub service lines business consulting technology consulting and people advisory services what you will do as a member of the business consulting you will contribute technically to consulting client engagements and internal projects including business development an important part of your role will be to actively establish internal and external professional relationships you will also assist in identifying potential business opportunities for ernst young within existing engagements and escalate these as appropriate our consultants are creative analytical self driven effective collaborators and leaders who work seamlessly within integrated teams in different environments you will have access to world class methods and knowledge and innovative ey learning program such as ey tech mba with the opportunity to build a better working world responsibilities qualifications certifications internal client delivery responsibilities contribute to engagement team to integrate client s strategy process people and technology participate as a fieldwork team member in consulting engagements for business transformation finance supply chain enterprise risk technology risk and digital emerging technologies work effectively as a team member sharing responsibility providing support maintaining communication and updating senior team members on progress leverage data and technology to assist senior team members in providing innovative solutions to client s challenges assist in preparing high quality work products for clients and other related parties in timely manner anticipate and identify risks within engagements and raise any issues with senior members of the team develop and maintain productive working relationships with client personnel people responsibilities understand and follow workplace policies and procedures build strong internal relationships within ey consulting and with other services across the organization maintain an educational program to continually develop personal skills of staff contribute to people related initiatives including recruiting and retaining consulting professionals qualifications main qualifications have a bachelor s degree in the areas of accounting finance management business risk management information system information technology computer science mathematic statistic engineering from reputable university with excellent academic record master s degree will be an advantage a master s degree holder in these fields is also invited to join fresh under graduate or post graduate with limited working experience min gpa 3 20 out of 4 00 from reputable universities understanding on the principles of business management excellent communication presentation and interpersonal skills fluency in indonesia and proficiency in english is a mandatory both verbal and written fluency in using key microsoft office have high ability to work individually and collaboratively with others have high ability to work effectively under pressure and meet established goals and objectives within the specified deadline highly motivated and a strong drive to learn including independent learning ability to work across different disciplines move into new challenges and develop a robust understanding of different industries additional qualifications good to have may have previous working experience in business strategy planning finance supply chain internal auditor or in the area of risk management internal control business process compliance or in professional services firm digitally aware understand emerging technologies e g rpa ai etc familiar with data visualization tool e g power bi tableau etc familiar with programming language e g python sql etc familiar with it and cyber security familiar with business process modelling notation and tools e g microsoft visio aris etc active in organization why work with us ey values people who demonstrate integrity respect teaming and inclusiveness people with energy enthusiasm and the courage to lead people who build relationships based on doing the right thing diversity and inclusiveness are core to who we are and how we work ey amplifies social impact through ey ripples ey enables rapid upskills of our people for hot skills required to enable the business and our clients through ey badges program ey offers first ever fully accredited virtual corporate mba free to all ey people,,1.0,
3940381186,"business analyst, indonesia",Boston Consulting Group (BCG),"Jakarta, Jakarta, Indonesia",,1 year of working experience,"analytical skills,business process,business requirements,communication,english,interpersonal skills,microsoft excel,problem solving,requirements gathering,research skills",who we are boston consulting group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities bcg was the pioneer in business strategy when it was founded in 1963 today we help clients with total transformation inspiring complex change enabling organizations to grow building competitive advantage and driving bottom line impact to succeed organizations must blend digital and human capabilities our diverse global teams bring deep industry and functional expertise and a range of perspectives to spark change bcg delivers solutions through leading edge management consulting along with technology and design corporate and digital ventures and business purpose we work in a uniquely collaborative model across the firm and throughout all levels of the client organization generating results that allow our clients to thrive what you ll do you ll work alongside some of the world s top minds on cases that reshape business government and society consulting work is varied and rigorous much of it performed at our client sites projects can vary in length size and location depending on the client s challenge you ll collaborate on challenging projects with team members from many backgrounds and disciplines increasing your understanding of complex business problems from diverse perspectives and developing new skills and experience to help you in the future be that at bcg or beyond bcg offers a comprehensive benefits program including medical dental and vision coverage telemedicine services life accident and disability insurance parental leave and family planning benefits caregiving resources mental health offerings a generous retirement program financial guidance paid time off and more what you ll bring final year students and graduates with less than 1 year of working experience in top tier firms typically indonesian students from the country s leading universities with outstanding academic performance and a strong record of extracurricular activities strong research and analytical abilities including excellent proficiency in excel ability to work creatively and analytically on problem solving tasks excellent communication and interpersonal skills boston consulting group is an equal opportunity employer all qualified applicants will receive consideration for employment without regard to race color age religion sex sexual orientation gender identity expression national origin disability protected veteran status or any other characteristic protected under national provincial or local law where applicable and those with criminal histories will be considered in a manner consistent with applicable state and local laws bcg is an e verify employer click here for more information on e verify ,,,1.0
3967488249,hr business partner intern - 2024 start,TikTok,Jakarta Metropolitan Area,,,"attention to detail,communication,employee relations,hr policies,hr strategy,human resources (hr),labor relations,organizational psychology,psychology,succession planning",about us tiktok is the leading destination for short form mobile video our mission is to inspire creativity and bring joy tiktok has global offices including los angeles new york london paris berlin dubai singapore jakarta seoul and tokyo why join us creation is the core of tiktok s purpose our platform is built to help imaginations thrive this is doubly true of the teams that make tiktok possible together we inspire creativity and bring joy a mission we all believe in and aim towards achieving every day to us every challenge no matter how difficult is an opportunity to learn to innovate and to grow as one team status quo never courage always at tiktok we create together and grow together that s how we drive impact for ourselves our company and the communities we serve join us about the team the e commerce industry has seen tremendous growth in recent years and has become a hotly contested space amongst leading internet companies and its future growth cannot be underestimated with millions of loyal users globally we believe tiktok is an ideal platform to deliver a brand new and better e commerce experience to our users our product engineering team is responsible for building an e commerce ecosystem that is innovative secure and intuitive for our users we are looking for passionate and talented people to join us as we drive the future of e commerce here at tiktok we are looking for talented individuals to join us for an internship in 2024 internships at tiktok aim to offer students industry exposure and hands on experience watch your ambitions become reality as your inspiration brings infinite opportunities at tiktok candidates can apply to a maximum of two positions and will be considered for jobs in the order you apply the application limit is applicable to tiktok and its affiliates jobs globally applications will be reviewed on a rolling basis we encourage you to apply early requirements assist with process documentation project management program coordination on matters such as onboarding employee engagement employee development etc understand the company hr policies and provide support and answers to employees queries provide data analysis support on people related matters improve employee experience by organising and promoting culture related activities research various hr topics and industry leading practices minimum qualifications a background in human resources industrial organizational psychology communications or business related degree good english communication skills verbal and written systematic thinking attention to detail proactive and willing to take on challenges responsible and positive work attitude with good abilities to deal with challenging tasks in a fast paced environment preferred qualifications self starter who has an appetite for learning new things ability to work in a fast paced environment tktok is committed to creating an inclusive space where employees are valued for their skills experiences and unique perspectives our platform connects people from across the globe and so does our workplace at tiktok our mission is to inspire creativity and bring joy to achieve that goal we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach we are passionate about this and hope you are too by submitting an application for this role you accept and agree to our global applicant privacy policy which may be accessed here https careers tiktok com legal privacy if you have any questions please reach out to us at apac earlycareers tiktok com,professional in english commute to this job s location no need for visa sponsorship,,
3946476366,javascript developer,Prohire Global,"Jakarta, Jakarta, Indonesia",bachelor,"1 year experience,1 2 years,2 years experience","angularjs,back-end web development,bootstrap (framework),front-end development,javascript,redux.js,web development,mongodb,typescript,xml",client fintect industry location jakarta selatan kuningan status contrak extended workplace onsite 1 bachelor degree 2 at least 1 year experience in reactjs 3 must be familiar with javascript and ecma script 4 must be familiar with redux redux saga axios 5 familiar with figma or other design tool 6 familiar in financial industry is an advantage 7 1 2 years experience as javascript developer,,1.0,1.0
3975227525,it intern,PT Mega Central Finance,"Jakarta, Jakarta, Indonesia",bachelor,,"cascading style sheets (css),communication,computer engineering,computer science,information technology,interpersonal communication,security protocols,technical support,wfo,workforce optimization (wfo)",responsibilities provide technical assistance and support for incoming queries and issues respond to user requests for service troubleshoot problems and help develop solutions getting involved and assisting in it projects build and maintain reports follow it policies procedures and security protocols to maintain data integrity and confidentiality requirements bachelor s s1 degree in information technology computer science or related field gpa min 3 0 collaborative mindset with the ability to work effectively in cross functional teams good interpersonal and communication skills to interact effectively at all levels able to fully work from office wfo for 6 months west jakarta ,,1.0,
3978100050,software engineer (backend),Badr Interactive,"Pancoran Mas, West Java, Indonesia",,1 years of professional experience,"node.js,sql,nosql",responsibilities develop high quality modern responsive apps translating designs into secure scalable well documented code implementing apis and fixing errors or bugs requirements 1 years of professional experience as a node js backend strong proficiency in node js and its ecosystem in depth knowledge of asynchronous programming and event driven architecture familiarity with microservices architecture and api development experience with database technologies e g sql nosql excellent problem solving and debugging skills ability to work effectively in a collaborative team environment,,,1.0
3965403879,digitalization system officer,PT Propan Raya ICC,"Cikupa, Banten, Indonesia",,,"cascading style sheets (css),html,communication,databases,marketing,negotiation,research skills,system administration,technical support,training",tugas tanggung jawab melakukan perancangan konsep dan pemrograman sistem digital pada proses kerja di plant pabrik sesuai dengan sistem industri 4 0 membuat usulan improvement inovasi berkaitan dengan digitalisasi melakukan tracking dan analisa proses digital yang sudah diimplementasi untuk terus melakukan optimalisasi kualifikasi d3 s1 teknik informatika manajemen informatika sistem informasi teknik komputer memiliki pengalaman 1 tahun dibagian digitalisasi sistem atau sebagai programmer terbuka juga untuk fresh graduate memahami bahasa pemrograman html css javascript php sql memiliki daya analisa dan orientasi terhadap detil tinggi mampu bekerja secara mandiri maupun dengan tim penempatan tangerang,,,
3953540509,jr. frontend engineer (talent pool),Staffinc Group,"Gambir, Jakarta, Indonesia",bachelor,,nan,staffinc is a manpower supply service that connects talented professionals with top tier clients across the industries we specialize in providing highly skilled individuals who possess a wide range of technical expertise we are currently seeking a passionate and talented junior frontend engineer to join our client s team in jakarta as a junior frontend engineer you will work closely with the development team to create intuitive and visually appealing user interfaces for our client s web applications you will have the opportunity to learn and grow while contributing to the development of cutting edge software solutions note this opening serves as our talent pooling the designated clients locations industries and timeline may vary responsibilities collaborate with designers and backend developers to implement user friendly and responsive web interfaces write clean modular and maintainable code using html css and javascript frameworks participate in code reviews to ensure code quality and adherence to coding standards perform thorough testing and debugging of frontend components to ensure optimal performance and usability stay up to date with the latest frontend trends tools and technologies and propose innovative ideas to improve user experience assist in optimizing applications for maximum speed and scalability collaborate with cross functional teams to deliver high quality software products requirements bachelor s degree in computer science software engineering or a related field strong understanding of frontend technologies including html5 css3 and javascript proficiency in at least one modern javascript framework library such as react vue js or angular knowledge of responsive design principles and experience with css preprocessors like sass or less familiarity with version control systems preferably git basic understanding of backend technologies and restful apis excellent problem solving and analytical skills with attention to detail excellent communication and collaboration skills with the ability to work effectively in a team excellent command of english both written and verbal must be able to work on site in jakarta preferred qualifications experience with frontend testing frameworks such as jest mocha or jasmine familiarity with frontend build tools like webpack or gulp basic knowledge of backend languages such as node js or python understanding of ui ux design principles and usability concepts knowledge of accessibility standards and best practices join our team and embark on an exciting journey with staffinc and our prestigious clients we look forward to welcoming you on board ,,1.0,
3818500949,nodejs developer,Mitra Informatika,"Surabaya, East Java, Indonesia",,1 year of experience,"back-end web development, cascading style sheets (css), front-end development, javascript, node.js, react native,application programming interfaces (api),typescript,mongodb",responsibilities design develop and maintain application s api through consistent and secure approach test and perform code deployment to production environment modify enhance current application api s and back end to adapt to business requirement handle back end using node js requirements minimum education sma from related major responsible and honest able to work in a group 1 year of experience benefits join very attractive and unique team that represent quality of generation healthy and cozy working environment handle big customer big real problems free lunch working tools macbook pro fun and humble company culture without any politics,,,1.0
3938338941,dotnet developer,Blue Bird Group,"Jakarta, Indonesia",bachelor,"1 years of work experience,1 years of work experience",".net framework,mysql,sql,.net core,c#,computer science,databases,microservices,microsoft sql server,programming",as part of our effort to continue our digital transformation and to implement our initiatives to meet customer needs develop new capabilities ensure new critical infrastructure and participate in new industry ecosystem pt bluebird tbk is looking for a new backend dotnet developer what will you do design develop maintain test and analyze the software programs applications and reports design and document software specifications throughout the product life cycle create api exposing rest grpc develop microservices using net core working technical knowledge of programming languages including net c net core aspx asmx compile and analyze data processes and codes to troubleshoot problems and identify areas for improvement what you need bachelor degree in computer science or related fields min 3 years experience using net core good knowledge in net programing language has experience in designing develop gui backend services api min 1 year experience using sql database preferably ms sql mysql able to write clean efficient maintainable code love to code keen to keep learning for new knowledge good problem solver good debugging skill why bluebird group we have more than 25 000 fleets from taxi rental car corporate car rental bus airport bus school bus to logistics around indonesia we have more than 150 developers that split into multi product squads cross functional team and we keep increasing we always innovate our mybluebird app driverapp birdkirim corporate app taxi operation etc our it culture also always be together openness humble and hungry for learning and we need these for agility we think mistake is needed to be successful so always dare to improve let s apply join our it squad ,1 years of work experience with net framework 1 years of work experience with net core,1.0,1.0
3955605529,it planning manager,Hyundai Motor Asia Pacific Headquarters,"South Jakarta, Jakarta, Indonesia",bachelor,10 year of work experience,"communication,computer science,delivery performance,information technology,key performance indicators,service levels,service-level agreements (sla),technical operations,vendor management,vendor relations",responsibilities managing overall operations of it systems and operational activities this position will have the overall responsibility for the company s technical infrastructure network security software development hardware project management and cost saving activities the position will also work closely with senior leadership to develop technology policies to be administered throughout the company provide strategic direction for the company s technical infrastructure and security including hardware software servers databases and network overall management of technical operations including management of diverse team of skilled it professionals key stakeholders from business departments managing the selection development deployment monitoring maintenance and enhancement of the company s technology infrastructure establish service level agreements and monitor progress toward key service delivery performance indicators kpi s or metrics manage vendor relationships ensuring that service levels and vendor obligations are met work with internal and external auditors to ensure compliance with adopted it policy and procedures and legislation related to data privacy or security provisions in safeguarding specific information arranging upgrades migrations and replacements of hardware and software utilities ensuring the company has a suitable disaster recovery policy and adequate contingency plans requirements bachelor s degree majoring in computer science information technology or equivalent must have at least 10 year of work experience in the same or related role as an it planner have strong understanding of it project sw development it infra security vendor management excellent written and verbal communications in english,,1.0,10.0
3965639121,internship - surabaya placement,DHL Global Forwarding,Greater Surabaya,,,"teamwork,communication,english,microsoft excel",job purpose provide day to day administrative support for operation team key tasks under close guidance and supervision provide administrative support on processes and activities for freight forwarding operation perform generally repetitive routine activity such as shipment document arrangement manage communication with internal stakeholder as required skills requirement ms office suite specially excel power point and outlook well versed of written verbal english good time management and self discipline good communication skill qualifications key requirements education level fresh graduate from any major with no professional experience experience level campus organizational experience internship experience will be additional value internship period ready to commit for 6 12 months internship period,,,
3962058184,angular,Accenture Southeast Asia,"Batam, Riau Islands, Indonesia",bachelor,,angular,develop innovative solutions to improve application performance and user experience collaborate with cross functional teams to gather requirements and ensure successful project delivery troubleshoot and debug issues to ensure smooth operation of the application stay up to date with industry trends and technologies to continuously enhance skills and knowledge contribute to the overall improvement of the software development process related bachelor degree,bachelor s degree,1.0,
3962056600,angular,Accenture Southeast Asia,"Batam, Riau Islands, Indonesia",bachelor,,angular,develop innovative solutions to improve application performance and user experience collaborate with cross functional teams to gather requirements and ensure successful project delivery troubleshoot and debug issues to ensure smooth operation of the application stay up to date with industry trends and technologies to continuously enhance skills and knowledge contribute to the overall improvement of the software development process related bachelor degree,bachelor s degree,1.0,
3962054838,angular,Accenture Southeast Asia,"Batam, Riau Islands, Indonesia",bachelor,,angular,develop innovative solutions to improve application performance and user experience collaborate with cross functional teams to gather requirements and ensure successful project delivery troubleshoot and debug issues to ensure smooth operation of the application stay up to date with industry trends and technologies to continuously enhance skills and knowledge contribute to the overall improvement of the software development process related bachelor degree,bachelor s degree,1.0,
3962053940,angular,Accenture Southeast Asia,"Batam, Riau Islands, Indonesia",bachelor,,angular,develop innovative solutions to improve application performance and user experience collaborate with cross functional teams to gather requirements and ensure successful project delivery troubleshoot and debug issues to ensure smooth operation of the application stay up to date with industry trends and technologies to continuously enhance skills and knowledge contribute to the overall improvement of the software development process related bachelor degree,bachelor s degree,1.0,
3648333783,java developer [talent pool],Staffinc Group,"Gambir, Jakarta, Indonesia",bachelor,3 years of experience,"back-end web development,object-oriented programming (oop),google web toolkit (gwt),java development,javaserver faces (jsf),model-view-controller (mvc),ooad,spring framework,spring mvc,wicket",important note this job is for our confidential clients job description designing and implementing java based applications analyzing user requirements to inform application design defining application objectives and functionality aligning application design with business goals developing and testing software debugging and resolving technical problems that arise producing detailed design documentation recommending changes to existing java infrastructure developing multimedia applications developing documentation to assist users ensuring continuous professional self development job requirement bachelor s degree in information technology software engineering computer science or related field have 3 years of experience working in related areas proven hands on software development experience proven working experience in java development hands on experience in designing and developing applications using java ee platforms object oriented analysis and design using common design patterns profound insight of java and jee internals classloading memory management transaction management etc excellent knowledge of relational databases sql and orm technologies jpa2 hibernate experience in the spring framework experience in developing web applications using at least one popular web framework jsf wicket gwt spring mvc experience using test cases for debugging code enhancing performance and reliability experience in using other back end development stack will be advantageous,,1.0,3.0
3779654604,back-end developer,PT Rect Media Komputindo,"Semarang, Central Java, Indonesia",,,"ajax,laravel,mysql,object-oriented programming (oop),sql,vue.js,jquery,doctrine (php),git,model-view-controller (mvc)",description responsibilities be responsible for designing building improving or maintaining our backend applications third party data integration data api backend systems or working with monitoring tools and infrastructure work in cross functional teams be encouraged to speak your mind propose ideas influence others and continuously grow yourself participate and contribute to engineering hygiene such as code review unit testing and integration testing participate and contribute to the solution and architectural design review participate in the service support as on call participate and contribute to innovation and problem solving requirements experience in html css php javascript mysql and git experience in programming frameworks such as laravel jquery vue js socket io experience in cms development such as wordpress and wooocommerce value added experience on android ios added value knowledge of oop mvc and ajax concepts have knowledge in web services api 3rd party have a strong sense and logic able to solve problems independently can work in a team disciplined and innovative willing to learn and never give up able to work alone or in a team able to work under pressure and deadlines friendly and easy to socialize able to domiciled in semarang or its surroundings,,,
3972934501,application security engineer (pentester),Crypto.com,"Jakarta, Jakarta, Indonesia",,"1 4 years,1 4 years,4 years of experience","software development,code review,incident response,intrusion detection,mandarin,mobile applications,owasp,security controls,security monitoring,server side",at crypto com our dedication to user security is led by our highly experienced security team comprising an international roster of seasoned cybersecurity experts our team leads the company s security privacy and security compliance endeavors the team includes holders of international patents for technologies integrated in our security architecture under the stewardship of a distinguished ciso recognized by the forbes technology council and among the global top 100 cisos our team has consistently championed industry standards acquiring certifications like iso27001 iso27701 iso22301 pci dss 3 2 1 level 1 nist tier 4 and soc 2 type ii in addition to the mpi license from singapore mas our chief information security officer reports directly to the ceo underscoring the prioritization of security in our organization s hierarchy our security team not only places great emphasis on credentials and expertise but also deeply values hands on experience rapid cognition and dynamic learning the challenges in the world of crypto are ever evolving and as such our team prides itself on quick adaptability and robust teamwork ensuring that we stay ahead of potential threats and always safeguard our user base responsibilities discover security vulnerabilities through design review manual source code review and follow up on the remediation process use automated tools to find security vulnerabilities in source code and or system participant in relevant agile scrum meetings and provide professional recommendations on the design of security controls libraries and or protocols conduct secure coding training sessions implement various security control verification and risk detection by developing our own automation system implement security related libraries for internal use provide support on application level security monitoring intrusion detection and incident response requirements either 1 4 years of software development experience focusing on server side development or 1 4 years of experience in web api and mobile app penetration a deep understanding of owasp top 10 and the ability to spot and address logic flaws good understanding of the whole software development lifecycle ci cd tools cloud kubernetes and various and technology stacks security related certificates such as oscp crest cissp and clssp are definitely an advantage proficiency in both spoken and written english being able to speak mandarin will be an advantage hybrid life crypto com empowered to think big try new opportunities while working with a talented ambitious and supportive team transformational and proactive working environment elevate employees to find thoughtful and innovative solutions growth from within we help to develop new skill sets that would impact the shaping of your personal and professional growth work culture our colleagues are some of the best in the industry we are all here to help and support one another one cohesive team engage stakeholders to achieve our ultimate goal cryptocurrency in every wallet are you ready to kickstart your future with us benefits competitive salary medical insurance package with extended coverage to dependents attractive annual leave entitlement including birthday work anniversary work flexibility adoption flexi work hour and hybrid or remote set up aspire career alternatives through us our internal mobility program can offer employees a diverse scope work perks crypto com visa card provided upon joining our crypto com benefits packages vary depending on region requirements you can learn more from our talent acquisition team about crypto com founded in 2016 crypto com serves more than 80 million customers and is the world s fastest growing global cryptocurrency platform our vision is simple cryptocurrency in every wallet built on a foundation of security privacy and compliance crypto com is committed to accelerating the adoption of cryptocurrency through innovation and empowering the next generation of builders creators and entrepreneurs to develop a fairer and more equitable digital ecosystem learn more at https crypto com crypto com is an equal opportunities employer and we are committed to creating an environment where opportunities are presented to everyone in a fair and transparent way crypto com values diversity and inclusion seeking candidates with a variety of backgrounds perspectives and skills that complement and strengthen our team personal data provided by applicants will be used for recruitment purposes only please note that only shortlisted candidates will be contacted ,,,1.0
